score_id,student_id,course_id,exam_type_id,exam_name,exam_date,score,score_level,ranking,teacher_id,comments,difficulty,completion_status
8171,186,8,3,地理月考,2025-03-10,79.0,C,66.0,9,地理月考表现C级,中等,完整
8172,186,8,4,地理单元测试,2024-06-07,70.4,C,,9,地理单元测试表现C级,困难,完整
8173,186,9,1,政治期中考试,2024-02-25,58.8,E,450.0,3,政治期中考试表现E级,困难,完整
8174,186,9,2,政治期末考试,2024-12-11,68.9,D,304.0,4,,中等,全部完成
8175,186,9,3,政治月考,2024-01-12,78.3,C,196.0,10,政治月考表现C级,中等,完整
8176,186,9,4,政治单元测试,2025-10-09,84.5,B,443.0,6,政治单元测试表现B级,困难,完整
8177,186,10,1,体育期中考试,2024-06-14,92.4,A,391.0,3,体育期中考试表现A级,简单,完整
8178,186,10,2,体育期末考试,2024-01-24,82.9,B,273.0,5,体育期末考试表现B级,中等,部分未完成
8179,186,10,3,体育月考,2024-03-01,81.3,B,10.0,10,体育月考表现B级,简单,全部完成
8180,186,10,4,体育单元测试,2025-05-18,75.4,C,36.0,5,体育单元测试表现C级,简单,完整
8181,186,13,1,信息技术期中考试,2024-11-10,77.1,C,,6,信息技术期中考试表现C级,中等,完整
8182,186,13,2,信息技术期末考试,2024-06-07,69.3,E,446.0,4,信息技术期末考试表现E级,中等,全部完成
8183,186,13,3,信息技术月考,2025-04-09,56.6,E,217.0,9,信息技术月考表现E级,中等,完整
8184,186,13,4,信息技术单元测试,2025-03-10,70.1,C,488.0,9,信息技术单元测试表现C级,简单,部分未完成
8185,187,1,1,语文期中考试,2024-05-21,85.7,B,100.0,5,语文期中考试表现B级,简单,全部完成
8186,187,1,2,语文期末考试,2024-11-26,85.6,B,199.0,6,语文期末考试表现B级,中等,部分未完成
8187,187,1,3,语文月考,2025-05-15,80.6,B,356.0,1,语文月考表现B级,中等,完整
8188,187,1,4,语文单元测试,2024-02-06,73.9,C,169.0,7,语文单元测试表现C级,简单,全部完成
8189,187,2,1,数学期中考试,2025-12-10,76.4,C,446.0,8,数学期中考试表现C级,中等,完整
8190,187,2,2,数学期末考试,2024-08-21,47.0,E,434.0,4,数学期末考试表现E级,中等,完整
8191,187,2,3,数学月考,2024-05-09,80.4,B,,1,数学月考表现B级,中等,完整
8192,187,2,4,数学单元测试,2025-06-25,56.1,E,112.0,10,数学单元测试表现E级,中等,部分未完成
8193,187,3,1,英语期中考试,2025-07-02,74.3,C,78.0,8,英语期中考试表现C级,困难,全部完成
8194,187,3,2,英语期末考试,2025-01-04,59.6,D,499.0,8,英语期末考试表现D级,中等,完整
8195,187,3,3,英语月考,2025-07-22,57.5,E,337.0,6,英语月考表现E级,简单,全部完成
8196,187,3,4,英语单元测试,2024-02-04,72.0,C,40.0,2,英语单元测试表现C级,中等,完整
8197,187,4,1,物理期中考试,2024-08-10,95.2,A,256.0,6,物理期中考试表现A级,中等,完整
8198,187,4,2,物理期末考试,2024-04-10,93.0,A,225.0,1,,困难,完整
8199,187,4,3,物理月考,2025-06-29,94.0,A,207.0,2,物理月考表现A级,简单,部分未完成
8200,187,4,4,物理单元测试,2024-12-21,63.9,D,210.0,7,物理单元测试表现D级,中等,完整
8201,187,5,1,化学期中考试,2025-05-07,51.5,E,483.0,4,化学期中考试表现E级,中等,完整
8202,187,5,2,化学期末考试,2025-06-13,91.9,A,302.0,1,化学期末考试表现A级,困难,全部完成
8203,187,5,3,化学月考,2025-10-08,79.7,E,229.0,3,化学月考表现E级,困难,完整
8204,187,5,4,化学单元测试,2024-01-21,81.2,B,,9,化学单元测试表现B级,中等,完整
8205,187,6,1,生物期中考试,2025-10-23,75.9,C,234.0,9,生物期中考试表现C级,中等,完整
8206,187,6,2,生物期末考试,2024-08-26,68.1,D,243.0,7,生物期末考试表现D级,中等,全部完成
8207,187,6,3,生物月考,2024-08-17,75.8,C,473.0,9,生物月考表现C级,困难,完整
8208,187,6,4,生物单元测试,2025-08-01,70.1,C,,6,生物单元测试表现C级,中等,部分未完成
8209,187,7,1,历史期中考试,2024-11-24,48.8,E,400.0,7,历史期中考试表现E级,中等,完整
8210,187,7,2,历史期末考试,2024-11-28,65.2,D,373.0,8,,中等,全部完成
8211,187,7,3,历史月考,2025-05-05,68.6,D,436.0,2,历史月考表现D级,简单,完整
8212,187,7,4,历史单元测试,2025-11-27,56.2,E,476.0,6,历史单元测试表现E级,简单,全部完成
8213,187,8,1,地理期中考试,2024-10-20,45.2,E,42.0,7,地理期中考试表现E级,简单,完整
8214,187,8,2,地理期末考试,2025-02-03,91.8,A,213.0,10,地理期末考试表现A级,简单,完整
8215,187,8,3,地理月考,2024-02-24,66.3,D,62.0,10,地理月考表现D级,中等,完整
8216,187,8,4,地理单元测试,2024-11-15,67.3,D,248.0,5,地理单元测试表现D级,中等,部分未完成
8217,187,9,1,政治期中考试,2025-07-23,96.1,A,213.0,7,政治期中考试表现A级,简单,全部完成
8218,187,9,2,政治期末考试,2024-03-12,45.8,E,215.0,4,政治期末考试表现E级,中等,完整
8219,187,9,3,政治月考,2025-08-22,64.5,D,363.0,8,,中等,完整
8220,187,9,4,政治单元测试,2024-12-02,62.3,D,110.0,4,政治单元测试表现D级,中等,部分未完成
8221,187,10,1,体育期中考试,2025-04-17,95.9,A,240.0,6,体育期中考试表现A级,困难,完整
8222,187,10,2,体育期末考试,2025-10-15,53.9,E,269.0,10,,简单,完整
8223,187,10,3,体育月考,2025-11-15,56.8,E,277.0,10,体育月考表现E级,困难,完整
8224,187,10,4,体育单元测试,2025-10-29,78.8,C,181.0,3,体育单元测试表现C级,中等,全部完成
8225,187,13,1,信息技术期中考试,2025-02-22,65.7,D,118.0,10,信息技术期中考试表现D级,中等,完整
8226,187,13,2,信息技术期末考试,2025-05-15,89.1,A,117.0,1,,困难,完整
8227,187,13,3,信息技术月考,2025-11-05,60.7,D,26.0,10,信息技术月考表现D级,简单,部分未完成
8228,187,13,4,信息技术单元测试,2024-12-21,79.0,C,358.0,6,信息技术单元测试表现C级,中等,全部完成
8229,188,1,1,语文期中考试,2025-10-26,53.5,E,224.0,1,语文期中考试表现E级,中等,全部完成
8230,188,1,2,语文期末考试,2025-09-01,89.3,B,166.0,5,语文期末考试表现B级,中等,完整
8231,188,1,3,语文月考,2025-05-31,79.2,B,360.0,6,,中等,部分未完成
8232,188,1,4,语文单元测试,2024-08-01,79.8,B,336.0,3,语文单元测试表现B级,中等,部分未完成
8233,188,2,1,数学期中考试,2025-08-03,69.2,C,396.0,9,数学期中考试表现C级,中等,完整
8234,188,2,2,数学期末考试,2024-10-26,88.5,B,,1,数学期末考试表现B级,中等,完整
8235,188,2,3,数学月考,2024-05-12,60.7,D,55.0,2,数学月考表现D级,简单,完整
8236,188,2,4,数学单元测试,2025-08-25,83.3,B,464.0,8,数学单元测试表现B级,困难,部分未完成
8237,188,3,1,英语期中考试,2024-01-24,51.9,E,373.0,6,英语期中考试表现E级,困难,完整
8238,188,3,2,英语期末考试,2025-12-02,86.5,B,275.0,9,英语期末考试表现B级,简单,完整
8239,188,3,3,英语月考,2024-09-15,73.2,C,,7,英语月考表现C级,简单,完整
8240,188,3,4,英语单元测试,2024-01-29,57.2,E,270.0,1,英语单元测试表现E级,困难,全部完成
8241,188,4,1,物理期中考试,2025-10-09,79.0,C,189.0,6,物理期中考试表现C级,简单,完整
8242,188,4,2,物理期末考试,2025-01-25,46.2,E,49.0,7,物理期末考试表现E级,中等,完整
8243,188,4,3,物理月考,2024-03-11,59.1,D,357.0,7,物理月考表现D级,中等,完整
8244,188,4,4,物理单元测试,2024-02-07,54.4,E,196.0,9,物理单元测试表现E级,困难,全部完成
8245,188,5,1,化学期中考试,2024-09-01,75.6,C,308.0,8,化学期中考试表现C级,简单,全部完成
8246,188,5,2,化学期末考试,2025-04-07,72.7,C,74.0,6,化学期末考试表现C级,中等,完整
8247,188,5,3,化学月考,2024-01-16,82.1,B,494.0,1,化学月考表现B级,中等,完整
8248,188,5,4,化学单元测试,2025-01-24,59.1,E,88.0,4,化学单元测试表现E级,中等,完整
8249,188,6,1,生物期中考试,2025-08-17,75.6,C,229.0,6,生物期中考试表现C级,中等,完整
8250,188,6,2,生物期末考试,2025-01-13,50.4,E,451.0,6,生物期末考试表现E级,困难,完整
8251,188,6,3,生物月考,2024-02-12,67.0,D,,2,生物月考表现D级,困难,完整
8252,188,6,4,生物单元测试,2025-12-10,94.8,A,298.0,5,生物单元测试表现A级,困难,完整
8253,188,7,1,历史期中考试,2025-04-26,51.1,E,460.0,5,历史期中考试表现E级,困难,完整
8254,188,7,2,历史期末考试,2024-06-17,94.6,A,389.0,9,历史期末考试表现A级,中等,完整
8255,188,7,3,历史月考,2024-09-13,87.0,B,39.0,1,历史月考表现B级,简单,完整
8256,188,7,4,历史单元测试,2024-01-30,57.4,E,259.0,8,,困难,完整
8257,188,8,1,地理期中考试,2025-05-22,59.3,B,429.0,6,地理期中考试表现B级,中等,完整
8258,188,8,2,地理期末考试,2025-11-15,55.0,E,341.0,9,地理期末考试表现E级,中等,全部完成
8259,188,8,3,地理月考,2024-10-29,92.7,A,5.0,1,地理月考表现A级,困难,完整
8260,188,8,4,地理单元测试,2024-03-21,83.4,B,53.0,5,,简单,完整
8261,188,9,1,政治期中考试,2024-02-19,45.9,E,334.0,5,政治期中考试表现E级,中等,完整
8262,188,9,2,政治期末考试,2024-04-17,77.2,C,477.0,6,政治期末考试表现C级,困难,完整
8263,188,9,3,政治月考,2025-11-16,64.6,D,13.0,7,政治月考表现D级,简单,完整
8264,188,9,4,政治单元测试,2024-11-17,84.1,B,11.0,1,政治单元测试表现B级,简单,完整
8265,188,10,1,体育期中考试,2025-10-29,83.2,B,170.0,2,体育期中考试表现B级,中等,完整
8266,188,10,2,体育期末考试,2024-10-30,77.6,C,461.0,1,体育期末考试表现C级,中等,完整
8267,188,10,3,体育月考,2024-04-25,96.1,A,429.0,2,体育月考表现A级,中等,完整
8268,188,10,4,体育单元测试,2025-12-10,56.8,E,232.0,8,体育单元测试表现E级,困难,全部完成
8269,188,13,1,信息技术期中考试,2024-01-16,97.1,A,221.0,9,信息技术期中考试表现A级,中等,全部完成
8270,188,13,2,信息技术期末考试,2025-05-08,73.3,C,71.0,3,信息技术期末考试表现C级,中等,完整
8271,188,13,3,信息技术月考,2024-11-07,60.0,D,,9,信息技术月考表现D级,中等,完整
8272,188,13,4,信息技术单元测试,2024-07-29,77.9,C,421.0,7,信息技术单元测试表现C级,中等,全部完成
8273,189,1,1,语文期中考试,2024-11-13,71.1,C,22.0,1,语文期中考试表现C级,困难,完整
8274,189,1,2,语文期末考试,2025-06-25,59.6,E,99.0,4,语文期末考试表现E级,简单,完整
8275,189,1,3,语文月考,2024-07-07,60.3,D,325.0,1,语文月考表现D级,中等,全部完成
8276,189,1,4,语文单元测试,2025-09-11,60.2,D,132.0,9,语文单元测试表现D级,简单,部分未完成
8277,189,2,1,数学期中考试,2025-04-05,66.6,D,129.0,9,数学期中考试表现D级,中等,完整
8278,189,2,2,数学期末考试,2025-07-05,75.6,C,42.0,2,数学期末考试表现C级,中等,完整
8279,189,2,3,数学月考,2025-07-27,56.3,E,221.0,5,数学月考表现E级,困难,完整
8280,189,2,4,数学单元测试,2025-10-20,78.7,C,30.0,7,,简单,全部完成
8281,189,3,1,英语期中考试,2024-11-01,78.9,C,359.0,6,英语期中考试表现C级,简单,部分未完成
8282,189,3,2,英语期末考试,2025-05-29,70.7,C,320.0,6,,困难,完整
8283,189,3,3,英语月考,2025-04-25,74.1,C,236.0,3,英语月考表现C级,中等,完整
8284,189,3,4,英语单元测试,2025-07-19,77.5,C,10.0,2,英语单元测试表现C级,中等,部分未完成
8285,189,4,1,物理期中考试,2024-06-08,82.5,B,,9,物理期中考试表现B级,中等,全部完成
8286,189,4,2,物理期末考试,2024-12-06,61.6,D,447.0,8,,中等,完整
8287,189,4,3,物理月考,2025-06-05,65.2,D,117.0,8,物理月考表现D级,中等,完整
8288,189,4,4,物理单元测试,2024-04-21,51.9,E,302.0,9,物理单元测试表现E级,中等,完整
8289,189,5,1,化学期中考试,2025-08-02,90.7,A,425.0,1,化学期中考试表现A级,简单,完整
8290,189,5,2,化学期末考试,2025-04-14,62.3,D,45.0,9,化学期末考试表现D级,简单,全部完成
8291,189,5,3,化学月考,2024-11-29,90.3,A,289.0,10,化学月考表现A级,困难,完整
8292,189,5,4,化学单元测试,2025-12-10,82.5,B,,9,化学单元测试表现B级,中等,完整
8293,189,6,1,生物期中考试,2025-11-26,48.3,E,223.0,2,生物期中考试表现E级,中等,全部完成
8294,189,6,2,生物期末考试,2024-12-19,79.7,A,413.0,9,,中等,完整
8295,189,6,3,生物月考,2025-09-03,85.9,B,451.0,3,,简单,完整
8296,189,6,4,生物单元测试,2025-02-14,60.0,D,259.0,3,生物单元测试表现D级,中等,部分未完成
8297,189,7,1,历史期中考试,2025-11-29,82.9,B,12.0,5,历史期中考试表现B级,中等,全部完成
8298,189,7,2,历史期末考试,2024-02-14,49.4,E,200.0,10,历史期末考试表现E级,中等,完整
8299,189,7,3,历史月考,2025-09-03,96.0,A,,6,历史月考表现A级,中等,部分未完成
8300,189,7,4,历史单元测试,2025-01-23,65.6,D,25.0,10,历史单元测试表现D级,简单,部分未完成
8301,189,8,1,地理期中考试,2025-09-16,48.2,E,208.0,7,地理期中考试表现E级,中等,完整
8302,189,8,2,地理期末考试,2025-06-06,91.5,A,223.0,10,地理期末考试表现A级,中等,全部完成
8303,189,8,3,地理月考,2024-01-05,63.3,D,343.0,5,地理月考表现D级,简单,全部完成
8304,189,8,4,地理单元测试,2024-11-02,56.2,E,17.0,3,地理单元测试表现E级,简单,完整
8305,189,9,1,政治期中考试,2025-08-25,93.6,A,378.0,1,政治期中考试表现A级,中等,完整
8306,189,9,2,政治期末考试,2024-12-09,68.1,D,323.0,10,政治期末考试表现D级,中等,完整
8307,189,9,3,政治月考,2024-04-19,78.2,C,144.0,3,政治月考表现C级,中等,完整
8308,189,9,4,政治单元测试,2025-04-06,77.1,C,43.0,5,政治单元测试表现C级,简单,完整
8309,189,10,1,体育期中考试,2024-10-08,96.6,A,330.0,2,体育期中考试表现A级,中等,完整
8310,189,10,2,体育期末考试,2025-02-28,64.8,D,473.0,5,体育期末考试表现D级,中等,全部完成
8311,189,10,3,体育月考,2024-05-28,87.7,B,421.0,6,体育月考表现B级,简单,完整
8312,189,10,4,体育单元测试,2025-05-08,47.5,E,458.0,6,体育单元测试表现E级,中等,全部完成
8313,189,13,1,信息技术期中考试,2024-02-12,60.7,D,85.0,2,信息技术期中考试表现D级,中等,部分未完成
8314,189,13,2,信息技术期末考试,2024-06-17,71.0,C,445.0,9,信息技术期末考试表现C级,中等,部分未完成
8315,189,13,3,信息技术月考,2024-10-25,47.3,E,166.0,3,信息技术月考表现E级,困难,完整
8316,189,13,4,信息技术单元测试,2024-12-06,74.6,C,68.0,7,,简单,完整
8317,190,1,1,语文期中考试,2025-01-25,52.8,E,152.0,6,语文期中考试表现E级,中等,全部完成
8318,190,1,2,语文期末考试,2025-04-21,66.3,D,336.0,7,语文期末考试表现D级,简单,完整
8319,190,1,3,语文月考,2025-06-18,86.2,B,478.0,2,语文月考表现B级,简单,完整
8320,190,1,4,语文单元测试,2024-04-15,69.5,E,456.0,3,语文单元测试表现E级,中等,全部完成
8321,190,2,1,数学期中考试,2025-05-21,85.6,B,220.0,8,数学期中考试表现B级,中等,完整
8322,190,2,2,数学期末考试,2025-03-14,57.2,E,314.0,2,数学期末考试表现E级,困难,部分未完成
8323,190,2,3,数学月考,2024-09-28,82.3,B,141.0,4,数学月考表现B级,简单,全部完成
8324,190,2,4,数学单元测试,2025-01-10,70.1,C,193.0,8,数学单元测试表现C级,困难,完整
8325,190,3,1,英语期中考试,2024-01-10,82.8,B,156.0,8,英语期中考试表现B级,中等,完整
8326,190,3,2,英语期末考试,2024-06-25,95.3,A,389.0,5,英语期末考试表现A级,简单,全部完成
8327,190,3,3,英语月考,2024-05-20,54.2,E,,10,英语月考表现E级,中等,完整
8328,190,3,4,英语单元测试,2025-03-25,86.1,B,226.0,2,英语单元测试表现B级,困难,完整
8329,190,4,1,物理期中考试,2024-09-17,66.8,D,219.0,10,物理期中考试表现D级,中等,完整
8330,190,4,2,物理期末考试,2024-11-03,76.8,C,157.0,9,物理期末考试表现C级,简单,全部完成
8331,190,4,3,物理月考,2024-08-29,93.3,A,268.0,5,物理月考表现A级,中等,完整
8332,190,4,4,物理单元测试,2025-05-21,60.1,D,186.0,1,物理单元测试表现D级,简单,完整
8333,190,5,1,化学期中考试,2025-08-16,46.4,E,221.0,4,化学期中考试表现E级,困难,完整
8334,190,5,2,化学期末考试,2024-10-10,86.7,B,13.0,2,化学期末考试表现B级,中等,全部完成
8335,190,5,3,化学月考,2025-10-26,64.3,D,11.0,4,化学月考表现D级,中等,完整
8336,190,5,4,化学单元测试,2025-10-19,48.3,E,358.0,3,化学单元测试表现E级,中等,完整
8337,190,6,1,生物期中考试,2025-06-11,87.6,B,296.0,3,生物期中考试表现B级,中等,完整
8338,190,6,2,生物期末考试,2025-10-18,52.6,E,205.0,4,生物期末考试表现E级,简单,全部完成
8339,190,6,3,生物月考,2025-07-04,48.0,E,7.0,10,生物月考表现E级,困难,完整
8340,190,6,4,生物单元测试,2024-08-20,85.5,B,472.0,6,生物单元测试表现B级,中等,部分未完成
8341,190,7,1,历史期中考试,2024-01-05,98.0,A,326.0,1,历史期中考试表现A级,困难,完整
8342,190,7,2,历史期末考试,2024-04-09,82.8,B,391.0,8,历史期末考试表现B级,中等,完整
8343,190,7,3,历史月考,2024-08-08,95.4,A,,6,历史月考表现A级,中等,完整
8344,190,7,4,历史单元测试,2024-11-25,65.2,D,122.0,10,历史单元测试表现D级,困难,部分未完成
8345,190,8,1,地理期中考试,2024-01-21,91.8,A,330.0,3,地理期中考试表现A级,简单,完整
8346,190,8,2,地理期末考试,2024-11-27,52.1,E,,10,地理期末考试表现E级,困难,完整
8347,190,8,3,地理月考,2024-04-11,74.2,C,,6,地理月考表现C级,中等,完整
8348,190,8,4,地理单元测试,2025-05-14,79.4,E,61.0,5,地理单元测试表现E级,困难,部分未完成
8349,190,9,1,政治期中考试,2024-10-17,77.1,C,146.0,7,政治期中考试表现C级,简单,全部完成
8350,190,9,2,政治期末考试,2025-11-25,93.7,A,370.0,6,政治期末考试表现A级,困难,部分未完成
8351,190,9,3,政治月考,2025-11-08,92.1,A,366.0,7,政治月考表现A级,简单,完整
8352,190,9,4,政治单元测试,2024-11-01,96.9,A,27.0,5,政治单元测试表现A级,困难,部分未完成
