grade_id,student_id,course_id,semester,academic_year,midterm_score,final_score,usual_score,total_score,grade_level,ranking,teacher_id
2899,291,13,第二学期,2023-2024,67.6,78.8,99.9,82.1,良好,246.0,3
2900,291,9,第二学期,2024-2025,92.0,47.8,92.6,77.5,中等,444.0,3
2901,292,6,第一学期,2023-2024,49.5,67.3,56.6,57.8,不及格,211.0,3
2902,292,11,第二学期,2023-2024,50.4,81.8,79.3,70.5,中等,37.0,3
2903,292,9,第一学期,2023-2024,56.9,81.5,84.2,74.2,中等,,3
2904,292,10,第一学期,2024-2025,49.4,73.4,82.3,68.4,及格,266.0,3
2905,292,1,第一学期,2024-2025,67.6,66.4,73.2,69.1,及格,470.0,3
2906,292,2,第一学期,2024-2025,57.4,59.6,95.5,70.8,中等,309.0,3
2907,292,4,第一学期,2024-2025,85.4,84.7,81.6,83.9,良好,208.0,3
2908,292,13,第一学期,2024-2025,58.0,71.2,55.0,61.4,及格,147.0,3
2909,293,7,第一学期,2024-2025,88.9,46.8,56.0,63.9,及格,433.0,3
2910,293,13,第二学期,2024-2025,85.3,65.4,94.0,81.6,良好,62.0,3
2911,293,3,第二学期,2023-2024,91.4,95.7,,87.5,良好,109.0,3
2912,293,1,第一学期,2024-2025,96.1,85.7,78.7,86.8,良好,334.0,3
2913,293,9,第一学期,2023-2024,56.0,61.9,82.2,66.7,及格,493.0,3
2914,293,10,第二学期,2024-2025,52.9,76.5,64.7,64.7,及格,361.0,3
2915,293,5,第二学期,2024-2025,53.7,97.9,70.1,73.9,中等,334.0,3
2916,293,2,第一学期,2024-2025,53.2,61.6,56.4,57.1,不及格,481.0,3
2917,293,8,第一学期,2024-2025,58.9,81.6,77.5,72.7,中等,83.0,3
2918,293,6,第二学期,2024-2025,71.0,57.2,54.9,61.0,及格,157.0,3
2919,293,11,第二学期,2024-2025,81.9,96.0,,88.0,良好,43.0,3
2920,294,5,第二学期,2024-2025,,59.9,75.9,70.6,中等,415.0,3
2921,294,12,第二学期,2023-2024,56.4,59.3,91.8,69.2,及格,422.0,3
2922,294,7,第二学期,2023-2024,53.3,59.3,66.8,59.8,,356.0,3
2923,294,11,第二学期,2024-2025,59.2,87.7,88.5,78.5,中等,493.0,3
2924,294,3,第一学期,2023-2024,96.6,63.3,95.2,85.0,良好,330.0,3
2925,294,4,第一学期,2023-2024,49.8,74.0,74.1,66.0,及格,447.0,3
2926,294,2,第二学期,2024-2025,67.1,87.5,51.2,68.6,及格,111.0,3
2927,294,10,第一学期,2024-2025,67.1,85.2,91.3,81.2,,480.0,3
2928,294,8,第二学期,2023-2024,74.5,83.3,59.2,72.3,中等,155.0,3
2929,294,1,第一学期,2023-2024,75.6,69.8,88.1,77.8,中等,460.0,3
2930,295,1,第一学期,2024-2025,68.2,45.1,73.6,62.3,及格,411.0,3
2931,295,13,第一学期,2023-2024,,49.8,50.2,63.1,及格,198.0,3
2932,295,2,第二学期,2023-2024,58.0,52.1,82.3,64.1,及格,292.0,3
2933,295,5,第二学期,2024-2025,83.6,47.4,82.2,71.1,,291.0,3
2934,295,10,第二学期,2023-2024,93.2,73.8,69.6,78.9,中等,71.0,3
2935,295,12,第一学期,2023-2024,45.1,48.4,70.6,54.7,不及格,70.0,3
2936,295,6,第二学期,2024-2025,72.8,82.8,61.0,72.2,中等,201.0,3
2937,295,7,第二学期,2023-2024,63.2,54.9,86.4,68.2,及格,194.0,3
2938,296,1,第二学期,2024-2025,63.0,93.4,51.0,69.1,及格,439.0,3
2939,296,11,第二学期,2023-2024,69.6,48.2,65.9,61.2,及格,67.0,3
2940,296,6,第一学期,2024-2025,65.5,55.9,,61.1,及格,24.0,3
2941,296,7,第二学期,2024-2025,67.0,79.4,83.8,76.7,中等,485.0,3
2942,296,9,第一学期,2023-2024,63.9,73.7,90.1,75.9,中等,161.0,3
2943,296,3,第一学期,2023-2024,52.6,73.3,84.0,70.0,中等,255.0,3
2944,296,13,第一学期,2023-2024,63.8,77.4,56.0,65.7,及格,214.0,3
2945,296,10,第一学期,2024-2025,63.3,76.8,69.2,69.8,及格,182.0,3
2946,296,4,第二学期,2024-2025,74.1,80.0,76.1,76.7,中等,62.0,3
2947,296,8,第一学期,2023-2024,89.1,69.8,95.5,84.8,良好,,3
2948,296,12,第二学期,2024-2025,81.4,87.0,56.7,75.0,中等,151.0,3
2949,296,5,第一学期,2024-2025,72.1,60.3,95.6,76.0,,402.0,3
2950,297,11,第一学期,2024-2025,52.3,,,65.7,及格,82.0,3
2951,297,3,第一学期,2024-2025,97.9,93.3,80.5,90.6,优秀,152.0,3
2952,297,9,第二学期,2023-2024,76.0,52.4,65.0,64.5,及格,311.0,3
2953,297,10,第二学期,2023-2024,76.3,57.1,68.1,67.2,及格,181.0,3
2954,297,6,第一学期,2024-2025,55.4,46.2,83.0,61.5,及格,189.0,3
2955,297,2,第一学期,2023-2024,45.7,52.6,76.2,58.2,不及格,496.0,3
2956,297,12,第二学期,2024-2025,74.5,63.9,73.9,70.8,中等,414.0,3
2957,297,7,第二学期,2024-2025,46.3,61.8,65.3,57.8,不及格,234.0,3
2958,297,4,第一学期,2023-2024,64.2,,88.6,72.4,中等,406.0,3
2959,298,10,第二学期,2023-2024,72.7,83.7,57.7,71.4,中等,58.0,3
2960,298,12,第二学期,2023-2024,95.9,85.2,85.1,88.7,良好,396.0,3
2961,298,6,第二学期,2024-2025,87.5,84.4,96.4,89.4,良好,462.0,3
2962,298,2,第一学期,2023-2024,57.9,96.5,70.6,75.0,中等,12.0,3
2963,298,7,第二学期,2023-2024,53.8,82.4,65.3,67.2,及格,9.0,3
2964,298,5,第二学期,2024-2025,89.6,59.4,69.1,72.7,中等,453.0,3
2965,298,11,第一学期,2024-2025,94.8,46.4,85.6,75.6,中等,221.0,3
2966,298,4,第二学期,2023-2024,95.8,63.1,61.6,73.5,中等,120.0,3
2967,298,8,第一学期,2024-2025,63.7,49.8,86.4,66.6,及格,458.0,3
2968,299,11,第一学期,2023-2024,92.9,63.9,53.0,69.9,及格,147.0,3
2969,299,1,第二学期,2023-2024,,74.9,72.1,76.0,中等,421.0,3
2970,299,8,第二学期,2023-2024,52.9,80.2,76.4,69.8,及格,139.0,3
2971,299,13,第一学期,2024-2025,96.9,91.8,92.0,93.6,优秀,365.0,3
2972,299,5,第二学期,2023-2024,51.6,80.8,89.5,74.0,中等,323.0,3
2973,299,6,第一学期,2024-2025,83.8,84.5,82.9,83.7,良好,,3
2974,299,10,第一学期,2023-2024,68.7,63.3,76.6,69.5,及格,352.0,3
2975,299,3,第一学期,2023-2024,81.9,94.9,97.0,91.3,优秀,331.0,3
2976,299,7,第一学期,2023-2024,94.7,53.8,99.4,82.6,良好,172.0,3
2977,299,4,第一学期,2023-2024,55.0,74.7,61.2,63.6,及格,313.0,3
2978,299,9,第一学期,2024-2025,71.8,69.0,83.1,74.6,中等,,3
2979,300,12,第二学期,2024-2025,96.4,94.0,61.3,83.9,良好,170.0,3
2980,300,10,第一学期,2023-2024,87.4,85.7,68.2,80.4,良好,244.0,3
2981,300,6,第二学期,2024-2025,58.4,53.6,90.3,67.4,及格,324.0,3
2982,300,4,第一学期,2024-2025,64.4,89.2,90.2,81.3,良好,106.0,3
2983,300,2,第二学期,2024-2025,51.9,74.3,57.9,61.4,及格,496.0,3
2984,300,3,第二学期,2023-2024,96.7,48.6,56.9,67.4,及格,211.0,3
2985,300,13,第二学期,2023-2024,50.4,70.3,60.1,60.3,及格,411.0,3
2986,300,1,第一学期,2024-2025,56.9,93.1,73.7,74.6,中等,81.0,3
2987,300,11,第一学期,2024-2025,81.0,95.8,80.3,85.7,良好,106.0,3
2988,300,7,第二学期,2024-2025,75.1,63.2,88.1,75.5,中等,74.0,3
2989,300,5,第二学期,2023-2024,73.5,,65.0,70.7,中等,34.0,3
2990,301,13,第一学期,2024-2025,74.1,97.6,73.2,81.6,良好,179.0,3
2991,301,2,第二学期,2024-2025,84.7,66.1,52.6,67.8,及格,420.0,3
2992,301,6,第二学期,2023-2024,84.1,87.8,63.4,78.4,中等,354.0,3
2993,301,7,第二学期,2024-2025,87.9,47.1,73.2,69.4,,496.0,3
2994,301,1,第二学期,2023-2024,93.4,60.3,87.2,80.3,良好,343.0,3
2995,301,11,第二学期,2024-2025,56.4,70.6,87.8,71.6,中等,61.0,3
2996,301,5,第一学期,2023-2024,45.2,79.5,85.4,70.0,中等,454.0,3
2997,301,4,第一学期,2023-2024,87.7,93.2,86.3,89.1,良好,429.0,3
2998,301,10,第二学期,2023-2024,73.7,54.7,53.6,60.7,及格,419.0,3
2999,301,9,第二学期,2023-2024,62.3,73.7,64.2,66.7,及格,165.0,3
3000,301,12,第一学期,2023-2024,66.9,74.3,97.9,79.7,中等,156.0,3
3001,302,6,第一学期,2023-2024,85.7,58.8,,77.0,中等,,3
3002,302,4,第一学期,2023-2024,79.0,83.7,77.8,80.2,良好,482.0,3
3003,302,3,第一学期,2023-2024,93.7,57.1,90.1,80.3,良好,390.0,3
3004,302,7,第二学期,2023-2024,46.6,82.0,62.8,63.8,及格,415.0,3
3005,302,8,第二学期,2024-2025,46.4,59.0,81.4,62.3,及格,237.0,3
3006,302,10,第一学期,2024-2025,78.3,51.2,73.3,67.6,及格,270.0,3
3007,302,5,第一学期,2023-2024,,62.9,91.2,67.3,及格,,3
3008,302,9,第二学期,2024-2025,47.2,57.6,92.5,65.8,及格,181.0,3
3009,302,2,第一学期,2023-2024,48.0,51.6,85.4,61.7,及格,16.0,3
3010,303,8,第二学期,2023-2024,82.1,68.4,95.1,81.9,良好,141.0,3
3011,303,4,第二学期,2023-2024,55.4,61.1,74.0,63.5,及格,414.0,3
3012,303,12,第二学期,2023-2024,82.7,73.6,57.2,71.2,中等,470.0,3
3013,303,2,第二学期,2024-2025,96.9,71.5,79.1,82.5,良好,119.0,3
3014,303,7,第一学期,2024-2025,53.3,52.3,51.7,52.4,不及格,279.0,3
3015,303,1,第二学期,2024-2025,66.1,65.9,97.3,76.4,中等,409.0,3
3016,303,11,第二学期,2024-2025,57.9,67.0,87.7,70.9,中等,452.0,3
3017,303,9,第一学期,2024-2025,57.8,69.1,79.2,68.7,及格,174.0,3
3018,303,3,第一学期,2024-2025,57.7,63.4,86.4,69.2,及格,,3
3019,303,6,第二学期,2024-2025,63.6,87.8,89.9,80.4,良好,33.0,3
3020,303,13,第一学期,2024-2025,86.4,49.3,85.8,73.8,中等,,3
3021,304,3,第一学期,2023-2024,77.6,69.8,79.6,75.7,中等,332.0,3
3022,304,13,第一学期,2023-2024,76.1,63.6,50.5,63.4,及格,403.0,3
3023,304,4,第一学期,2023-2024,57.8,57.7,,55.7,不及格,322.0,3
3024,304,10,第二学期,2024-2025,46.6,89.9,56.6,64.4,及格,404.0,3
3025,304,5,第二学期,2024-2025,71.0,45.2,58.8,58.3,不及格,263.0,3
3026,304,7,第一学期,2023-2024,78.6,84.5,85.0,82.7,良好,126.0,3
3027,304,1,第二学期,2023-2024,59.3,82.7,65.3,69.1,及格,263.0,3
3028,304,2,第一学期,2024-2025,77.5,72.9,66.1,72.2,中等,350.0,3
3029,304,8,第二学期,2024-2025,54.0,87.9,,74.7,中等,59.0,3
3030,305,9,第二学期,2023-2024,,82.9,84.3,78.2,中等,,3
3031,305,7,第一学期,2024-2025,50.1,77.9,66.1,64.7,及格,204.0,3
3032,305,11,第二学期,2024-2025,60.8,59.2,93.4,71.1,中等,305.0,3
3033,305,8,第二学期,2024-2025,88.8,72.0,67.1,76.0,中等,434.0,3
3034,305,5,第一学期,2024-2025,70.0,48.1,56.0,58.0,不及格,305.0,3
3035,305,12,第二学期,2024-2025,89.2,66.5,72.3,76.0,中等,327.0,3
3036,305,2,第二学期,2023-2024,79.0,91.9,60.2,77.0,中等,184.0,3
3037,305,6,第一学期,2023-2024,64.4,78.5,84.1,75.7,中等,299.0,3
3038,305,13,第二学期,2024-2025,64.2,54.2,79.6,66.0,及格,154.0,3
3039,305,10,第二学期,2024-2025,78.9,54.6,69.1,67.5,及格,86.0,3
3040,306,6,第二学期,2023-2024,85.5,60.0,58.3,67.9,及格,332.0,3
3041,306,8,第二学期,2023-2024,54.3,70.1,53.3,59.2,不及格,409.0,3
3042,306,1,第二学期,2023-2024,48.3,89.2,57.8,65.1,及格,42.0,3
3043,306,2,第一学期,2024-2025,47.6,62.1,51.5,53.7,不及格,424.0,3
3044,306,12,第二学期,2023-2024,77.5,91.3,53.0,73.9,中等,262.0,3
3045,306,11,第二学期,2024-2025,49.1,89.5,58.2,65.6,及格,103.0,3
3046,306,10,第二学期,2023-2024,59.3,61.3,,59.0,不及格,254.0,3
3047,306,4,第一学期,2024-2025,94.0,77.3,51.1,74.1,中等,272.0,3
3048,306,7,第一学期,2024-2025,66.9,,71.6,69.7,及格,209.0,3
3049,307,1,第一学期,2024-2025,55.0,68.9,64.8,62.9,及格,103.0,3
3050,307,3,第二学期,2023-2024,52.1,74.8,67.0,64.6,及格,173.0,3
3051,307,11,第二学期,2024-2025,56.6,90.0,69.8,72.1,中等,416.0,3
3052,307,7,第一学期,2024-2025,66.9,62.6,68.7,66.1,及格,362.0,3
3053,307,13,第一学期,2023-2024,67.8,84.6,85.7,79.4,中等,208.0,3
3054,307,12,第二学期,2024-2025,79.8,51.8,99.6,77.1,中等,425.0,3
3055,307,6,第一学期,2023-2024,88.8,89.4,51.6,76.6,中等,308.0,3
3056,307,5,第二学期,2024-2025,87.5,66.0,68.4,74.0,,376.0,3
3057,307,8,第一学期,2023-2024,52.9,61.3,99.3,71.2,中等,85.0,3
3058,307,10,第一学期,2023-2024,67.9,73.4,81.8,74.4,中等,408.0,3
3059,307,9,第一学期,2024-2025,86.1,95.3,66.2,82.5,良好,63.0,3
3060,307,4,第二学期,2024-2025,96.7,78.8,55.0,76.8,中等,23.0,3
3061,308,10,第一学期,2023-2024,52.2,85.3,78.9,72.1,,35.0,3
3062,308,9,第二学期,2024-2025,92.4,78.0,71.0,80.5,良好,308.0,3
3063,308,13,第一学期,2024-2025,92.7,64.9,86.0,81.2,良好,330.0,3
3064,308,1,第二学期,2024-2025,58.1,,52.5,57.0,不及格,221.0,3
3065,308,7,第一学期,2024-2025,80.2,62.9,86.7,76.6,中等,80.0,3
3066,308,3,第二学期,2023-2024,68.0,46.2,64.4,59.5,不及格,328.0,3
3067,308,2,第二学期,2023-2024,75.6,97.4,94.8,89.3,良好,205.0,3
3068,308,12,第二学期,2024-2025,56.0,72.6,72.7,67.1,及格,50.0,3
3069,308,4,第二学期,2024-2025,63.1,70.3,77.6,70.3,中等,177.0,3
3070,308,6,第一学期,2023-2024,87.5,89.1,70.6,82.4,良好,1.0,3
3071,308,11,第一学期,2024-2025,60.5,95.4,59.9,71.9,中等,246.0,3
3072,309,13,第一学期,2023-2024,53.4,53.3,58.4,55.0,不及格,302.0,3
3073,309,1,第一学期,2023-2024,59.6,45.6,84.6,63.3,及格,451.0,3
3074,309,11,第二学期,2024-2025,46.1,52.7,97.3,65.4,及格,346.0,3
3075,309,8,第二学期,2024-2025,73.1,76.6,76.8,75.5,,223.0,3
3076,309,12,第二学期,2024-2025,77.2,75.7,97.7,83.5,良好,230.0,3
3077,309,7,第一学期,2023-2024,70.8,70.7,56.3,65.9,及格,197.0,3
3078,309,4,第二学期,2024-2025,93.2,74.7,64.4,77.4,中等,122.0,3
3079,309,6,第一学期,2024-2025,62.2,85.7,72.0,73.3,中等,110.0,3
3080,309,5,第一学期,2023-2024,84.1,48.2,79.8,70.7,中等,86.0,3
3081,310,5,第二学期,2023-2024,72.0,90.0,74.6,78.9,中等,357.0,3
3082,310,8,第一学期,2023-2024,46.9,49.3,95.5,63.9,及格,72.0,3
3083,310,1,第一学期,2023-2024,63.7,66.4,84.7,71.6,中等,39.0,3
3084,310,2,第二学期,2024-2025,56.1,82.6,60.8,66.5,及格,484.0,3
3085,310,3,第二学期,2023-2024,60.7,79.5,76.5,72.2,中等,214.0,3
3086,310,4,第二学期,2023-2024,60.9,53.3,55.9,56.7,不及格,419.0,3
3087,310,6,第一学期,2024-2025,83.8,97.4,70.7,84.0,良好,24.0,3
3088,310,9,第二学期,2024-2025,48.9,54.6,51.3,51.6,不及格,382.0,3
3089,311,10,第一学期,2023-2024,64.6,88.1,68.6,73.8,中等,365.0,3
3090,311,12,第二学期,2023-2024,76.7,,99.5,76.6,中等,140.0,3
3091,311,11,第二学期,2023-2024,93.6,56.7,78.5,76.3,中等,217.0,3
3092,311,3,第二学期,2024-2025,52.1,90.8,58.1,67.0,及格,298.0,3
3093,311,8,第二学期,2024-2025,81.0,78.6,65.4,75.0,中等,191.0,3
3094,311,4,第二学期,2024-2025,74.5,83.9,69.0,75.8,中等,433.0,3
3095,311,1,第一学期,2024-2025,68.9,86.9,78.4,78.1,中等,,3
3096,311,5,第一学期,2023-2024,89.9,91.8,77.6,86.4,良好,272.0,3
3097,311,9,第二学期,2023-2024,66.1,66.7,53.2,62.0,及格,122.0,3
3098,312,5,第一学期,2023-2024,88.1,53.4,68.5,70.0,中等,9.0,3
3099,312,11,第一学期,2023-2024,94.5,49.2,86.8,76.8,中等,348.0,3
3100,312,8,第一学期,2024-2025,95.5,66.2,71.8,77.8,中等,352.0,3
3101,312,7,第二学期,2023-2024,93.6,46.5,83.0,74.4,中等,,3
3102,312,1,第一学期,2023-2024,85.4,48.6,68.6,67.5,及格,307.0,3
3103,312,13,第一学期,2023-2024,52.9,97.4,74.2,74.8,中等,347.0,3
3104,312,10,第一学期,2023-2024,77.0,66.0,75.2,72.7,中等,188.0,3
3105,312,12,第二学期,2024-2025,59.9,59.4,60.9,60.1,及格,440.0,3
3106,312,2,第一学期,2024-2025,92.4,70.2,74.1,78.9,中等,447.0,3
3107,312,4,第二学期,2023-2024,86.2,,60.0,78.0,中等,14.0,3
3108,313,4,第一学期,2024-2025,55.9,59.9,96.0,70.6,中等,212.0,3
3109,313,6,第二学期,2024-2025,86.6,59.6,92.8,79.7,中等,193.0,3
3110,313,2,第一学期,2024-2025,59.0,92.6,97.4,83.0,良好,43.0,3
3111,313,8,第一学期,2023-2024,72.8,46.6,83.9,67.8,及格,471.0,3
3112,313,5,第二学期,2023-2024,47.5,82.0,76.9,68.8,及格,262.0,3
3113,313,7,第一学期,2024-2025,68.4,90.3,75.5,78.1,中等,88.0,3
3114,313,3,第一学期,2023-2024,49.4,90.6,98.9,79.6,中等,,3
3115,313,13,第一学期,2023-2024,61.4,83.1,50.3,64.9,及格,406.0,3
3116,313,10,第一学期,2024-2025,60.4,47.6,60.2,56.1,不及格,424.0,3
3117,314,4,第二学期,2023-2024,86.6,45.6,60.0,64.1,及格,464.0,3
3118,314,3,第二学期,2023-2024,89.7,59.6,96.6,82.0,良好,293.0,3
3119,314,6,第一学期,2023-2024,,93.5,,79.5,中等,332.0,3
3120,314,2,第二学期,2023-2024,97.0,79.1,77.0,84.4,良好,102.0,3
3121,314,10,第二学期,2024-2025,76.4,88.2,71.1,78.6,中等,405.0,3
3122,314,5,第二学期,2023-2024,55.5,75.0,60.9,63.8,及格,312.0,3
3123,314,11,第二学期,2024-2025,52.3,72.6,50.0,58.3,不及格,456.0,3
3124,314,8,第一学期,2023-2024,58.4,93.6,98.5,83.5,良好,287.0,3
3125,314,13,第一学期,2024-2025,45.8,78.6,88.2,70.9,中等,,3
3126,314,7,第一学期,2023-2024,65.5,68.7,,63.1,及格,82.0,3
3127,314,12,第二学期,2023-2024,53.4,53.6,61.2,56.1,不及格,,3
3128,314,9,第一学期,2024-2025,82.6,67.0,68.8,72.8,中等,305.0,3
3129,315,7,第一学期,2023-2024,95.8,58.5,94.1,82.8,良好,232.0,3
3130,315,8,第一学期,2024-2025,89.8,78.3,68.2,78.8,中等,144.0,3
3131,315,1,第一学期,2024-2025,65.4,84.5,65.7,71.9,中等,55.0,3
3132,315,2,第一学期,2023-2024,70.9,60.8,80.4,70.7,中等,352.0,3
3133,315,6,第一学期,2023-2024,49.3,78.6,65.1,64.3,及格,,3
3134,315,10,第一学期,2023-2024,66.5,94.3,95.4,85.4,良好,400.0,3
3135,315,3,第二学期,2024-2025,52.8,80.1,89.7,74.2,中等,315.0,3
3136,315,13,第二学期,2024-2025,63.4,78.7,90.3,77.5,中等,248.0,3
3137,315,5,第二学期,2023-2024,58.5,62.1,80.0,66.9,及格,345.0,3
3138,315,12,第二学期,2023-2024,,48.0,59.2,55.5,不及格,370.0,3
3139,315,11,第一学期,2024-2025,94.6,51.2,91.5,79.1,中等,62.0,3
3140,316,3,第二学期,2023-2024,65.5,71.1,53.4,63.3,及格,360.0,3
3141,316,10,第一学期,2023-2024,82.3,81.1,84.2,82.5,良好,443.0,3
3142,316,8,第二学期,2023-2024,94.4,57.3,61.1,70.9,中等,41.0,3
3143,316,4,第二学期,2024-2025,52.6,77.6,68.9,66.4,及格,364.0,3
3144,316,6,第二学期,2023-2024,74.7,93.8,62.2,76.9,中等,95.0,3
3145,316,7,第一学期,2024-2025,82.8,78.0,72.1,77.6,中等,103.0,3
3146,316,11,第一学期,2023-2024,78.0,47.9,96.4,74.1,中等,65.0,3
3147,316,1,第一学期,2024-2025,49.5,77.7,64.1,63.8,及格,170.0,3
3148,316,13,第二学期,2023-2024,50.4,86.6,51.5,62.8,及格,21.0,3
3149,316,2,第一学期,2024-2025,45.9,52.1,71.3,56.4,不及格,206.0,3
3150,317,11,第一学期,2024-2025,46.4,84.9,53.2,61.5,及格,432.0,3
3151,317,4,第一学期,2024-2025,69.9,88.2,59.2,72.4,中等,277.0,3
3152,317,10,第一学期,2024-2025,76.2,93.8,96.2,88.7,良好,180.0,3
3153,317,13,第一学期,2023-2024,67.4,63.6,51.7,60.9,及格,234.0,3
3154,317,9,第一学期,2024-2025,51.6,97.8,63.8,71.1,中等,86.0,3
3155,317,2,第二学期,2024-2025,58.0,59.0,72.7,63.2,及格,105.0,3
3156,317,12,第一学期,2024-2025,78.9,64.4,87.2,76.8,中等,5.0,3
3157,317,1,第一学期,2024-2025,73.1,95.1,60.5,76.2,中等,332.0,3
3158,317,3,第二学期,2023-2024,59.7,45.7,79.6,61.7,及格,138.0,3
3159,317,8,第一学期,2023-2024,90.9,83.4,56.0,76.8,中等,115.0,3
3160,317,5,第二学期,2023-2024,76.7,86.7,74.2,79.2,中等,155.0,3
3161,317,6,第一学期,2023-2024,76.6,70.8,86.8,78.1,中等,108.0,3
3162,318,2,第一学期,2023-2024,65.5,52.6,50.7,56.3,不及格,102.0,3
3163,318,1,第二学期,2024-2025,76.4,54.9,68.3,66.5,及格,,3
3164,318,13,第一学期,2024-2025,,92.3,96.1,90.8,优秀,357.0,3
3165,318,7,第一学期,2023-2024,97.5,56.2,66.8,73.5,中等,218.0,3
3166,318,11,第二学期,2023-2024,49.3,87.5,51.9,62.9,及格,161.0,3
3167,318,3,第一学期,2023-2024,76.6,64.9,65.9,69.1,及格,475.0,3
3168,318,8,第一学期,2024-2025,79.0,77.3,86.2,80.8,良好,278.0,3
3169,318,5,第一学期,2023-2024,50.0,63.9,96.1,70.0,中等,342.0,3
3170,318,12,第二学期,2024-2025,56.7,95.5,74.7,75.6,中等,222.0,3
3171,318,6,第一学期,2023-2024,54.1,92.0,64.3,70.1,中等,312.0,3
3172,318,9,第二学期,2023-2024,82.3,50.5,82.6,71.8,中等,320.0,3
3173,318,4,第二学期,2023-2024,69.0,65.0,67.7,67.2,及格,217.0,3
3174,319,2,第一学期,2024-2025,70.4,54.2,63.8,62.8,及格,285.0,3
3175,319,4,第二学期,2024-2025,54.0,84.9,85.2,74.7,中等,257.0,3
3176,319,3,第一学期,2024-2025,96.6,48.1,59.7,68.1,及格,394.0,3
3177,319,13,第二学期,2023-2024,61.4,77.6,72.2,70.4,中等,125.0,3
3178,319,5,第二学期,2024-2025,61.3,97.1,85.6,81.3,良好,72.0,3
3179,319,1,第二学期,2023-2024,93.9,66.5,93.6,84.7,良好,316.0,3
3180,319,10,第一学期,2023-2024,78.1,64.6,85.9,76.2,中等,164.0,3
3181,319,11,第二学期,2023-2024,89.1,71.8,77.6,79.5,中等,47.0,3
3182,319,12,第一学期,2024-2025,91.5,61.7,84.0,79.1,中等,446.0,3
3183,319,8,第一学期,2023-2024,70.3,47.5,55.7,57.8,不及格,341.0,3
3184,319,9,第二学期,2024-2025,62.5,82.2,84.8,76.5,中等,,3
3185,320,7,第二学期,2024-2025,67.8,52.5,97.7,72.7,中等,111.0,3
3186,320,13,第二学期,2023-2024,50.6,68.5,75.5,64.9,及格,401.0,3
3187,320,10,第二学期,2023-2024,88.7,73.6,62.1,74.8,中等,497.0,3
3188,320,5,第二学期,2023-2024,54.8,96.2,64.3,71.8,中等,489.0,3
3189,320,9,第一学期,2023-2024,70.6,86.5,97.3,84.8,良好,159.0,3
3190,320,4,第一学期,2024-2025,60.3,59.4,79.1,66.3,及格,495.0,3
3191,320,1,第一学期,2023-2024,60.2,79.6,89.6,76.5,中等,197.0,3
3192,320,12,第一学期,2024-2025,66.2,73.0,80.8,73.3,中等,33.0,3
3193,320,3,第一学期,2023-2024,70.8,90.5,64.8,75.4,中等,254.0,3
3194,320,6,第一学期,2023-2024,,73.4,61.9,76.8,中等,58.0,3
3195,321,5,第二学期,2023-2024,82.6,66.0,80.5,76.4,中等,127.0,3
3196,321,1,第二学期,2023-2024,52.9,75.8,64.4,64.4,及格,171.0,3
3197,321,9,第一学期,2024-2025,61.6,70.2,,75.5,中等,451.0,3
3198,321,13,第二学期,2023-2024,52.0,82.0,83.4,72.5,中等,372.0,3
3199,321,8,第一学期,2024-2025,82.8,65.6,56.1,68.2,及格,236.0,3
3200,321,6,第二学期,2023-2024,61.9,49.1,,55.8,不及格,396.0,3
3201,321,7,第一学期,2023-2024,86.6,71.7,61.6,73.3,中等,376.0,3
3202,321,2,第二学期,2023-2024,55.0,47.4,66.7,56.4,不及格,238.0,3
3203,321,10,第一学期,2024-2025,78.0,92.9,66.7,79.2,中等,25.0,3
3204,322,7,第一学期,2023-2024,76.9,97.3,93.2,89.1,良好,368.0,3
3205,322,8,第一学期,2024-2025,77.8,95.2,54.8,75.9,中等,394.0,3
3206,322,5,第一学期,2024-2025,54.1,63.8,99.7,72.5,中等,55.0,3
3207,322,3,第二学期,2024-2025,92.4,47.6,62.2,67.4,及格,229.0,3
3208,322,9,第一学期,2024-2025,54.6,92.1,79.8,75.5,中等,164.0,3
3209,322,1,第二学期,2023-2024,56.0,82.0,86.2,74.7,,463.0,3
3210,322,2,第一学期,2024-2025,69.5,,95.6,79.6,中等,449.0,3
3211,322,12,第二学期,2024-2025,46.0,51.7,59.7,52.5,不及格,106.0,3
3212,322,11,第一学期,2024-2025,45.5,63.7,83.6,64.3,及格,122.0,3
3213,322,13,第二学期,2023-2024,84.2,89.3,76.6,83.4,良好,317.0,3
3214,322,6,第一学期,2024-2025,54.3,96.5,78.0,76.3,中等,175.0,3
3215,322,4,第一学期,2024-2025,96.5,73.0,89.6,86.4,良好,67.0,3
3216,323,11,第一学期,2024-2025,52.6,73.8,72.9,66.4,及格,174.0,3
3217,323,3,第一学期,2024-2025,96.2,74.1,90.4,86.9,良好,1.0,3
3218,323,4,第一学期,2024-2025,68.4,68.2,93.0,76.5,中等,96.0,3
3219,323,12,第二学期,2023-2024,71.0,63.4,94.8,76.4,中等,499.0,3
3220,323,5,第一学期,2024-2025,67.6,97.2,58.4,74.4,中等,181.0,3
3221,323,10,第二学期,2023-2024,71.4,80.5,87.7,79.9,中等,120.0,3
3222,323,2,第一学期,2024-2025,55.7,91.5,80.6,75.9,中等,367.0,3
3223,323,8,第二学期,2023-2024,59.6,84.9,72.4,72.3,中等,296.0,3
3224,323,9,第一学期,2023-2024,74.2,75.8,84.7,78.2,中等,39.0,3
3225,323,1,第一学期,2024-2025,78.1,70.6,78.7,75.8,中等,385.0,3
